keyword,category,title,final_price,rating,reviews,platform,delivery,currency,is_emi,link,brand,visibility_score,price_range,rating_category,review_category,top_10,value_score
oppo,mobile,Oppo K13 Turbo Pro 5g Smartphone Snapdragon 8s Gen4 68 Amoled 120hz,31427.95,4.9,575.0,Ebay,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=productid:3281518750395231336,headlineOfferDocid:3281518750395231336,imageDocid:5006032840238463645,rds:PC_12348416440097942318|PROD_PC_12348416440097942318,pvt:hg&hl=en&gl=us&udm=28",Oppo,5.482443064278357,High,High,Medium,True,0.08964949988783869
oppo,mobile,Oppo Enco X3i True Wireless Earphones,8382.17,4.9,132.0,Dressinn.Com,,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:1958990741626841203,productid:8741535850625263670,headlineOfferDocid:3830725680381521429,imageDocid:5272245524257651406,rds:PC_16744716228522130393|PROD_PC_16744716228522130393,gpcid:16744716228522130393,mid:576462796159149650,pvt:hg&hl=en&gl=us&udm=28",Oppo,4.896139651288701,High,High,Medium,True,0.07716378932901624
oppo,mobile,Oppo Reno8 5G 256GB,17015.0,4.6,1000.0,Ebay - 5Gsmartphonestore,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:3292411903847384611,productid:6923135064068245310,headlineOfferDocid:17618353375068938913,imageDocid:14084400433329126809,rds:PC_18097487757791687346|PROD_PC_18097487757791687346,gpcid:18097487757791687346,mid:576462503318271411,pvt:hg&hl=en&gl=us&udm=28",Oppo,5.523501911726088,High,High,Medium,True,0.27034969144872173
oppo,mobile,Oppo Enco W12 Wireless Inear CallsMusic Headset,6391.0,4.6,116.0,Poshmark,,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:11178009679222993512,productid:1491828436033712477,headlineOfferDocid:7214837981230925255,imageDocid:2205416334433661286,rds:PC_7719473996083397685|PROD_PC_7719473996083397685,gpcid:7719473996083397685,mid:576462816337337058,pvt:hg&hl=en&gl=us&udm=28",Oppo,4.664869573919102,High,High,Medium,True,0.08349241120325457
oppo,mobile,Oppo F15 4 GB 128 GB Blazing BlueigT,8029.419999999999,3.7,26.0,Ebay - Phone360,,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:14744253256054141066,productid:4083164307624232742,headlineOfferDocid:9264689826145362861,imageDocid:1491638625641076763,rds:PC_4149665386926014381|PROD_PC_4149665386926014381,gpcid:4149665386926014381,mid:576462324462249217,pvt:hg&hl=en&gl=us&udm=28",Oppo,3.538334746401732,High,Medium,Low,True,0.011980940092808697
oppo,mobile,Oppo K13 5G Phone,24920.75,4.7,63.0,Ebay - One.Stop.Shoppee,,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:1210995953964787477,productid:9057621121592813374,headlineOfferDocid:17880095101130131625,rds:PC_15625062721609304184|PROD_PC_15625062721609304184,gpcid:15625062721609304184,pvt:hg&hl=en&gl=us&udm=28",Oppo,4.483553233343868,High,High,Low,True,0.01188166487766219
oppo,mobile,Oppo A53s 128GB,7663.389999999999,4.4,585.0,Ebay - Lt-Trading,,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:18157627457898230949,productid:17838448798261231007,headlineOfferDocid:12277358213693036317,imageDocid:17612493842461126006,rds:PC_13630566069111432270|PROD_PC_13630566069111432270,gpcid:13630566069111432270,mid:576462808300468001,pvt:hg&hl=en&gl=us&udm=28",Oppo,5.189327915830805,High,High,Medium,True,0.33588268377310826
oppo,mobile,Oppo Reno15 F 5G Phone,45030.82,4.9,4700.0,Grooves-Inc.Com,,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:7746457390108235169,productid:7028612061424708443,headlineOfferDocid:3187354429269032425,imageDocid:5546373889627875203,rds:PC_9187637350202559634|PROD_PC_9187637350202559634,gpcid:9187637350202559634,mid:576462878158078295,pvt:hg&hl=en&gl=us&udm=28",Oppo,6.322212212409653,High,High,High,True,0.5114275067609251
oppo,mobile,Oppo Find N2 Flip 5gfactory Unlocked Dual Sim8gb,100845.0,4.7,385.0,Ebay - Multistore4All,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=productid:2110400915984290357,headlineOfferDocid:2110400915984290357,imageDocid:3971185277510864081,rds:PC_7170885819452021215|PROD_PC_7170885819452021215,pvt:hg&hl=en&gl=us&udm=28",Oppo,5.202334947785932,High,High,Medium,True,0.017943378452079925
oppo,mobile,Oppo F19s Phone,20667.0,,,Ebay - Lifestylegallery2010,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:7187684915817082759,productid:14516327262757082468,headlineOfferDocid:10915000759289028586,imageDocid:7235850836310924995,gpcid:10637859382590406631,mid:576462859583737192,pvt:hg&hl=en&gl=us&udm=28",Oppo,,High,,,False,
oppo,mobile,Oppo F21s Pro 5G,35402.82,3.0,74.0,Ebay - Soundsolutions_Worldwide,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:2108518420291873361,productid:2990723027241328386,headlineOfferDocid:15904710768237213077,imageDocid:4704796614317233410,rds:PC_3380847548131204610|PROD_PC_3380847548131204610,gpcid:3380847548131204610,mid:576462749118118089,pvt:hg&hl=en&gl=us&udm=28",Oppo,3.5269952454145237,High,Medium,Low,True,0.006270686911381636
oppo,mobile,OPPO Find X 8GB,91299.17,4.0,116.0,Overseas Electronics,,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:5841362843078461701,productid:2840738675658298887,headlineOfferDocid:8518336581740401937,imageDocid:6950099609384233053,rds:PC_3707968819272914944|PROD_PC_3707968819272914944,gpcid:3707968819272914944,mid:576462305421186037,pvt:hg&hl=en&gl=us&udm=28",OPPO,4.3048695739191025,High,Medium,Medium,True,0.005082192970648035
oppo,mobile,Oppo K 14 5G Phone,23236.68,4.9,267.0,Ebay,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:3155834996100982330,productid:2162132747521668103,headlineOfferDocid:11300092243332498494,imageDocid:7334462800407919648,rds:PC_10026223426496679408|PROD_PC_10026223426496679408,gpcid:10026223426496679408,mid:576462890279301772,pvt:hg&hl=en&gl=us&udm=28",Oppo,5.176394792204343,High,High,Medium,True,0.05630322404061166
oppo,mobile,OPPO Find X Find X8 167 cm 659 Dual SIM Android 15 5G USB TypeC 16 GB 512 GB 5630 mAh Black,67644.17,4.7,95.0,Ebay - Ahappyprice,,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:7045430303653555883,productid:15135124174219605960,headlineOfferDocid:15967994855383651248,imageDocid:7058341167017681430,rds:PC_12021943976800917299|PROD_PC_12021943976800917299,gpcid:12021943976800917299,mid:576462808840486963,pvt:hg&hl=en&gl=us&udm=28",OPPO,4.645739276587134,High,High,Low,True,0.006600716661908927
oppo,mobile,Oppo F23 256GB 8GB RAM Gsm Unlocked Phone Qualcomm SM6375 Snapdragon 695 5G 64MP,29521.44,,,Ebay - Lifestylegallery2010,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:3003975767157550823,productid:15287398895869661164,headlineOfferDocid:6978785869240505729,imageDocid:8183326832173022089,gpcid:12166707641408396515,mid:576462749386932381,pvt:hg&hl=en&gl=us&udm=28",Oppo,,High,,,False,
vivo,mobile,vivo X300 Pro 5G Phone,94786.0,4.9,1600.0,Ebay - Dentalcity05,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:12956734992168732912,productid:12715628527628460408,headlineOfferDocid:5928659829589337760,imageDocid:10071891488052886132,rds:PC_13681025360575688838|PROD_PC_13681025360575688838,gpcid:13681025360575688838,mid:576462901156609522,pvt:hg&hl=en&gl=us&udm=28",vivo,5.891353485198685,High,High,High,True,0.08271263688730404
vivo,mobile,Vivo X200 Ultra 5G,85268.39,4.8,245.0,Pdaplaza,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:2945836674627406025,productid:7341275943534327283,headlineOfferDocid:14220728717959366728,imageDocid:15953171951133998571,rds:PC_4692266727087395925|PROD_PC_4692266727087395925,gpcid:4692266727087395925,mid:576462821472994727,pvt:hg&hl=en&gl=us&udm=28",Vivo,5.082132614372945,High,High,Medium,True,0.013791746273149991
vivo,mobile,Vivo X200 Ultra 5G Smartphone  Snapdragon 8 Elite 16GB RAM 512GB1TB 682 Zeiss Camera Unlocked,53037.0,,,Barnagarbed.Org,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=productid:1995803433446402511,headlineOfferDocid:1995803433446402511,imageDocid:14884364334426038278,pvt:hg&hl=en&gl=us&udm=28",Vivo,,High,,,False,
vivo,mobile,vivo Y 51 Pro 5G Phone,21497.0,,,Ebay - One.Stop.Shoppee,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:737701392273602866,productid:8374327510616877454,headlineOfferDocid:9796701469156984477,imageDocid:1715168560917914982,gpcid:16475196785377918572,mid:576462883959910787,pvt:hg&hl=en&gl=us&udm=28",vivo,,High,,,False,
vivo,mobile,vivo T4x 5G Phone,17832.55,4.2,19.0,Ebay,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:1855074261900934803,productid:1800235117605657442,headlineOfferDocid:11625079702411624386,rds:PC_7212758760538777712|PROD_PC_7212758760538777712,gpcid:7212758760538777712,mid:576462819643553877,pvt:hg&hl=en&gl=us&udm=28",vivo,3.7182929094215966,High,High,Low,True,0.004474962918931953
vivo,mobile,vivo V 70 Elite 5G Phone,47227.0,1.0,1.0,Ebay - One.Stop.Shoppee,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:12427021934698865603,productid:7664989880582536520,headlineOfferDocid:17712557307197198642,imageDocid:17916651407148115092,rds:PC_9946881937574870795|PROD_PC_9946881937574870795,gpcid:9946881937574870795,mid:576462881544250136,pvt:hg&hl=en&gl=us&udm=28",vivo,0.877258872223978,High,Low,Low,True,2.1174328244436444e-05
vivo,mobile,Official Global Version Vivo X20 601 Inch 4GB 64GB Smartphone Gold,40534.71,,,Geekbuying.Com,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=productid:2676934487586008277,headlineOfferDocid:2676934487586008277,imageDocid:13790993812428384926,pvt:hg&hl=en&gl=us&udm=28",Official,,High,,,False,
vivo,mobile,Vivobarefoot Womens Sensus Shoes,4979.17,4.5,179.0,Sierra,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:15914298527545476615,productid:11111520708118194124,headlineOfferDocid:7852108390755892846,imageDocid:10814844135881030376,rds:PC_4465148093101411266|PROD_PC_4465148093101411266,gpcid:4465148093101411266,mid:576462771394115133,pvt:hg&hl=en&gl=us&udm=28",Vivobarefoot,4.777182740356084,High,High,Medium,True,0.16177395027685337
vivo,mobile,Vivo X300 Ultra 5G Smartphone,121677.17,4.9,878.0,Ebay - Likesell365,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:13370042521278860395,productid:13025976650668529232,headlineOfferDocid:14304383562321618934,imageDocid:4281652567502835824,rds:PC_13532948184088778801|PROD_PC_13532948184088778801,gpcid:13532948184088778801,mid:576462888042966548,pvt:hg&hl=en&gl=us&udm=28",Vivo,5.651513959074071,High,High,Medium,True,0.03535749557620382
vivo,mobile,Vivo V20 8gb Ram In 2021 8gb Ram 128gb Vivo V20 256gb Amazon Vivo V20 Review With Pros And,3901.0,,,Limes Academy,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=productid:9208044015373286897,headlineOfferDocid:9208044015373286897,imageDocid:487274749637361324,pvt:hg&hl=en&gl=us&udm=28",Vivo,,High,,,False,
vivo,mobile,Vivo X100 Pro 5G,38910.4,4.8,281.0,Ebay - 5Gsmartphonestore,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:10213752647547370163,productid:9311979335426337517,headlineOfferDocid:11736052681794814537,imageDocid:3901599215998416055,rds:PC_11599115531409523360|PROD_PC_11599115531409523360,gpcid:11599115531409523360,mid:576462762672181670,pvt:hg&hl=en&gl=us&udm=28",Vivo,5.136762828375245,High,High,Medium,True,0.03466425428677166
vivo,mobile,Garmin Vivomove Trend Smartwatch,24899.17,4.3,880.0,Garmin - United States,Free delivery by Mon,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:2407631528428994118,productid:13819950599753120369,headlineOfferDocid:9253778864051210247,imageDocid:7415712490768281444,rds:PC_16402420171555854809|PROD_PC_16402420171555854809,gpcid:16402420171555854809,mid:576462854577743808,pvt:hg&hl=en&gl=us&udm=28",Garmin,5.292423050374472,High,High,Medium,True,0.1519729372505188
vivo,mobile,Vivobarefoot Primus Flow Womens,6972.0,3.8,70.0,Vivobarefoot,Free delivery on $120+,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:13118641668154362622,productid:8535637845505137893,headlineOfferDocid:16667584635701798485,imageDocid:13612926104362160334,rds:PC_11091184906843827630|PROD_PC_11091184906843827630,gpcid:11091184906843827630,mid:576462815082786045,pvt:hg&hl=en&gl=us&udm=28",Vivobarefoot,3.985071950816526,High,Medium,Low,True,0.03815261044176707
vivo,mobile,vivo T5 Pro 5G Phone,28635.0,5.0,164.0,Ebay - One.Stop.Shoppee,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:9063011068073218963,productid:7762220997716638763,headlineOfferDocid:6954480903745813312,imageDocid:3197954514772910573,rds:PC_5815783446691921986|PROD_PC_5815783446691921986,gpcid:5815783446691921986,mid:576462889189655564,pvt:hg&hl=en&gl=us&udm=28",vivo,5.042378189560232,High,High,Medium,True,0.0286362842675048
vivo,mobile,Vivo Y21 5G Smartphone,14808.03,4.9,45.0,友和 Yoho,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:1966287581440929903,productid:10447646652056473053,headlineOfferDocid:18136787768971811293,imageDocid:8013164297342673302,rds:PC_4551126704461803439|PROD_PC_4551126704461803439,gpcid:4551126704461803439,mid:576462886940791903,pvt:hg&hl=en&gl=us&udm=28",Vivo,4.471456558595638,High,High,Low,True,0.014890569508570688
vivo,mobile,vivo X200 Pro 5G 512GB 16GB RAM Blue,79588.7,4.6,153.0,Ebay - One.Stop.Shoppee,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:11001011375118417596,productid:1735261787872617211,headlineOfferDocid:4395701830484542591,imageDocid:12676639098336498855,rds:PC_12821247379401184217|PROD_PC_12821247379401184217,gpcid:12821247379401184217,pvt:hg&hl=en&gl=us&udm=28",vivo,4.774781040965452,High,High,Medium,True,0.00884296388808964
vivo,mobile,Vivobarefoot Mens Primus Flow,9130.0,4.1,141.0,Revivo By Vivobarefoot,Free delivery on $120+,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:8228367697013523958,productid:15011988749385185832,headlineOfferDocid:12907876725006203952,imageDocid:13612926104362160334,rds:PC_9064127807363935574|PROD_PC_9064127807363935574,gpcid:9064127807363935574,mid:576462516936333577,pvt:hg&hl=en&gl=us&udm=28",Vivobarefoot,4.442330823040503,High,High,Medium,True,0.06331872946330777
vivo,mobile,vivo Y400 Pro 5G Phone,39010.0,4.0,7.0,Ebay,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:11313228776344521546,productid:10102918882186434903,headlineOfferDocid:15157878140616793218,imageDocid:6533013306669784050,rds:PC_4030564779211160233|PROD_PC_4030564779211160233,gpcid:4030564779211160233,mid:576462834916742934,pvt:hg&hl=en&gl=us&udm=28",vivo,3.2317766166719344,High,Medium,Low,True,0.0007177646757241733
vivo,mobile,Vivobarefoot Primus Trail Flow Womens,11039.0,4.0,19.0,Vivobarefoot,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:18249413073187031724,productid:9939144760536692471,headlineOfferDocid:7656361911482919819,imageDocid:14996210353897543538,rds:PC_8847580578617956929|PROD_PC_8847580578617956929,gpcid:8847580578617956929,mid:576462863862709777,pvt:hg&hl=en&gl=us&udm=28",Vivobarefoot,3.5982929094215965,High,Medium,Low,True,0.0068846815834767644
vivo,mobile,vivo V50 12gb 67,42994.0,4.8,3000.0,Ebay - Soundsolutions_Worldwide,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:3474427161112542282,productid:10009613197368850888,headlineOfferDocid:3480815050824227561,imageDocid:11498457037662999467,rds:PC_8994858988823932495|PROD_PC_8994858988823932495,gpcid:8994858988823932495,mid:576462816953095362,pvt:hg&hl=en&gl=us&udm=28",vivo,6.0826803381761465,High,High,High,True,0.33493045541238314
vivo,mobile,Garmin vivosmart 5,12449.17,4.0,2800.0,Best Buy,Free delivery by Sat,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:18357166239817761858,productid:3387416314563525830,headlineOfferDocid:970560163964701258,imageDocid:2169468597451908628,rds:PC_8813342061987079288|PROD_PC_8813342061987079288,gpcid:8813342061987079288,mid:576462775330093656,pvt:hg&hl=en&gl=us&udm=28",Garmin,5.575092710104044,High,Medium,High,True,0.8996583707990171
vivo,mobile,Mastercard 100 OFF vivo X90 12GB8GB256GB 5G Smartphone,29050.0,4.5,11.0,Ebay - One.Stop.Shoppee,,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:6728752037158477214,productid:10352083608963177785,headlineOfferDocid:10344395165072655541,imageDocid:9217638806734790502,rds:PC_4759732433824077502|PROD_PC_4759732433824077502,gpcid:4759732433824077502,mid:576462879105657288,pvt:hg&hl=en&gl=us&udm=28",Mastercard,3.6939626599152,High,High,Low,True,0.0017039586919104992
vivo,mobile,Vivobarefoot Mens Primus Trail Flow Mid Boots,12782.0,4.1,60.0,Vivobarefoot,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:11243136888351770460,productid:892081813937566508,headlineOfferDocid:14501892667916030251,imageDocid:10262225257681759877,rds:PC_832130379497091136|PROD_PC_832130379497091136,gpcid:832130379497091136,mid:576462832807741679,pvt:hg&hl=en&gl=us&udm=28",Vivobarefoot,4.104349545669324,High,High,Low,True,0.019245814426537316
vivo,mobile,vivo V29 5G Smartphone,44820.0,4.8,986.0,Ebay - Soundsolutions_Worldwide,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:605018498745472909,productid:15188492602729635875,headlineOfferDocid:2800111370004644681,imageDocid:3727068617648135000,rds:PC_16457251350742553936|PROD_PC_16457251350742553936,gpcid:16457251350742553936,mid:576462863779199233,pvt:hg&hl=en&gl=us&udm=28",vivo,5.6378680157733925,High,High,Medium,True,0.10559571619812584
vivo,mobile,Vivobarefoot Womens Primus Trail Flow Mid Boots,14110.0,4.0,22.0,Revivo By Vivobarefoot,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=Vivo&prds=catalogid:1466029493352678080,productid:16910241407066699085,headlineOfferDocid:12654417039284243730,imageDocid:17870941610868057847,rds:PC_57026737755213020|PROD_PC_57026737755213020,gpcid:57026737755213020,mid:576462830307942882,pvt:hg&hl=en&gl=us&udm=28",Vivobarefoot,3.65419768637166,High,Medium,Low,True,0.006236711552090716
